TreeID,Family,Genus,species,DBH,Xutm,Yutm
"200508",Lauraceae,Aniba,guianensis,1.2,285538.531939725,581484.07915
"200509",Moraceae,Brosimum,utile,1,285539.5869258,581484.3932
"200511",Annonaceae,Oxandra,asbeckii,0.9,285541.7638873,581485.14585
"200512",Burseraceae,Protium,sagotianum,1.3,285541.7638873,581485.14585
"200513",Rubiaceae,Chimarrhis,turbinata,3,285541.8414907,581484.5413
"200514",Myrtaceae,Myrcia,decorticans,0.9,285540.82018725,581487.58475
"200515",Fabaceae,Inga,loubryana,1.2,285542.079072475,581486.18115
"200516",Sapindaceae,Talisia,guianensis,2.5,285540.416466775,581481.29265
"200517",Melastomataceae,Henriettea,flavescens,3.2,285543.20687545,581482.43715
"200518",Annonaceae,Unonopsis,stipitata,1.2,285543.89797965,581482.22445
"200521",Lauraceae,Licaria,canella,1.9,285542.201,581488.205
"200523",Lauraceae,Licaria,cannella,1,285541.924992,581479.75415
"200526",Sapotaceae,Ecclinusa,guianensis,12.41408556,285539.12716145,581483.8379
"200527",Sapotaceae,Pradosia,cochlearia,31.19436885,285537.015621,581477.665
"200529",Annonaceae,Guatteria,punctata,0.8,285533.9786535,581487.745
"200530",Clusiaceae,Symphonia,"sp,1",2.3,285534.40186315,581487.0341
"200531",Ochnaceae,Quiina,integrifolia,1,285533.958871225,581488.15755
"200532",Melastomataceae,Mouriri,sagotiana,2.5,285532.509548,581488.4584
"200533",Annonaceae,Anaxagorea,acuminata,5.5,285532.2598744,581488.5933
"200534",Moraceae,Naucleopsis,guianensis,0.7,285531.7026757,581489.0551
"200552",Apocynaceae,Tabernaemontana,attenuata,1.9,285535.070256375,581489.32525
"200559",Lauraceae,Licaria,debilis,3.4,285533.94524875,581490.97795
"200560",Lauraceae,Licaria,debilis,1,285534.165998925,581490.93905
"200562",Annonaceae,Anaxagorea,dolichocarpa,4.5,285536.056824,581490.5604
"200563",Annonaceae,Anaxagorea,dolichocarpa,0.9,285536.056824,581490.5604
"200565",Melastomataceae,Miconia,tschudyoides,1.4,285537.7071128,581490.6332
"200567",Clusiaceae,Symphonia,"sp,1",1.3,285534.811442,581489.1436
"200568",Clusiaceae,Symphonia,"sp,1",1.2,285534.53284925,581489.3745
"200569",Myrtaceae,Myrcia,subobliqua,2.2,285534.3988701,581489.1254
"200570",Annonaceae,Annona,foetida,1.3,285533.9284512,581489.2992
"200571",Clusiaceae,Symphonia,"sp,1",0.9,285535.33055775,581488.46125
"200572",Celastraceae,Salacia,cf,0.8,285537.594367,581488.9259
"200573",Malvaceae,Eriotheca,longitubulosa,10,285537.643059125,581488.41735
"200574",Sapindaceae,Talisia,guianensis,2.3,285537.758742025,581488.03335
"200575",Clusiaceae,Tovomita,obovata,1.2,285536.799633775,581487.74785
"200576",Annonaceae,Anaxagorea,dolichocarpa,1.2,285537.3659512,581487.6026
"200577",Fabaceae,Vouacapoua,americana,2.3,285536.473834025,581487.44165
"200578",Fabaceae,Inga,loubryana,0.9,285536.6275881,581487.2782
"200580",Clusiaceae,Tovomita,obovata,1,285537.356804125,581487.28605
"200581",Clusiaceae,Symphonia,"sp,1",3.7,285537.2304936,581488.39915
"200582",Clusiaceae,Tovomita,"sp,11 CAY-ATDN",0.8,285536.6184429,581486.96165
"200583",Lecythidaceae,Eschweilera,sagotiana,1.2,285538.314437,581488.6172
"200584",Annonaceae,Oxandra,asbeckii,0.9,285539.1183389,581490.1118
"200585",Fabaceae,Parkia,velutina,1.5,285538.60070625,581489.7485
"200586",Lecythidaceae,Eschweilera,sagotiana,2.3,285538.6845494,581491.5518
"200587",Chrysobalanaceae,Hirtella,silicea,0.9,285538.462351075,581492.63635
"200588",Sapindaceae,Talisia,clathrata,0.9,285537.85794755,581492.56105
"200590",Siparunaceae,Siparuna,prelevee,0.9,285536.638523225,581493.13955
"200591",Fabaceae,Inga,acreana,2.5,285537.290161725,581493.75195
"200596",Melastomataceae,Votomita,guianensis,5.2,285537.7880511,581494.5278
"200605",Sapotaceae,Micropholis,prelevee,2,285540.23461,581494.733
"200606",Sapotaceae,Micropholis,guyanensis,0.9,285538.0772441,581493.5678
"200607",Fabaceae,Inga,acreana,1.8,285538.8445619,581493.7962
"200609",Rubiaceae,Psychotria,nitida,0.6,285541.08525675,581490.17425
"200610",Fabaceae,Inga,nouragensis,0.7,285540.32712,581490.2624
"200611",Sapotaceae,Pouteria,guianensis,10.3450713,285536.7220162,581488.3524
"200767",Annonaceae,Oxandra,asbeckii,0.9,285543.35048625,581489.59325
"200768",Peraceae,Chaetocarpus,schomburgkianus,1.2,285544.40693,581488.86165
"200769",Chrysobalanaceae,Licania,membranacea,0.9,285543.97462,581489.256
"200771",Salicaceae,Piparea,multiflora,0.8,285544.530330725,581489.83985
"200773",Chrysobalanaceae,Licania,canescens,1.2,285546.904471112,581490.28505
"200774",Annonaceae,Anaxagorea,dolichocarpa,2.7,285547.6982743,581490.7724
"200775",Annonaceae,Oxandra,asbeckii,0.9,285547.657400387,581492.64315
"200776",Sapotaceae,Pouteria,coriacea,1,285547.46846763,581492.57645
"200777",Peraceae,Chaetocarpus,schomburgkianus,2.5,285546.741650275,581492.21365
"200778",Sapindaceae,Talisia,praealta,1.2,285546.44813184,581492.1472
"200779",Annonaceae,Oxandra,asbeckii,1.9,285545.50057838,581491.8233
"200780",Annonaceae,Oxandra,asbeckii,6.9,285545.711237862,581492.85885
"200781",Sapotaceae,Pouteria,jariensis,1.4,285544.33425695,581492.9197
"200782",Annonaceae,Unonopsis,stipitata,1.5,285544.34003994,581492.9005
"200783",Salicaceae,Ryania,speciosa,1.4,285545.994686785,581493.99975
"200784",Clusiaceae,Symphonia,"sp,1",1,285546.415428,581493.6438
"200785",Clusiaceae,Symphonia,"sp,1",2.9,285546.615927945,581493.6721
"200786",Lecythidaceae,Lecythis,persistens,0.7,285545.493483773,581494.96985
"200787",Clusiaceae,Tovomita,obovata,1.3,285546.03088111,581494.9206
"200789",Clusiaceae,Tovomita,longifolia,1.5,285546.580845437,581495.52365
"200790",Clusiaceae,Tovomita,"sp,11 CAY-ATDN",1.3,285547.38436891,581496.6729
"200791",Salicaceae,Casearia,"sp,B CAY-ATDN",1.1,285545.954318358,581496.21585
"200792",Malvaceae,Apeiba,prelevee,1.6,285547.7370947,581495.5017
"200793",Chrysobalanaceae,Licania,alba,1.3,285550.33391543,581495.2077
"200794",Clusiaceae,Garcinia,benthamiana,2.6,285548.99691168,581494.7888
"200795",Annonaceae,Annona,foetida,1.1,285549.01136728,581494.7408
"200796",Annonaceae,Cymbopetalum,brasiliense,1.7,285548.956436,581494.9232
"200797",Myristicaceae,Iryanthera,hostmannii,1.1,285549.49909945,581494.5094
"200798",Olacaceae,Heisteria,obovata,1.2,285548.72550867,581493.95485
"200799",Cordiaceae,Cordia,nodosa,0.9,285550.878444,581494.0936
"200800",Olacaceae,Heisteria,obovata,3.1,285550.91211843,581493.2877
"200802",Clusiaceae,Tovomita,"sp,2 CAY-ATDN",0.9,285549.645027438,581492.98375
"200803",Annonaceae,Unonopsis,rufescens,4.1,285548.2152936,581496.6901
"200804",Burseraceae,Dacryodes,nitens,2.2,285547.927042845,581496.2591
"200805",Clusiaceae,Tovomita,"sp,2 CAY-ATDN",3.2,285549.36287008,581496.69695
"200806",Clusiaceae,Tovomita,"sp,5 CAY-ATDN",1.7,285548.306951195,581497.7739
"200808",Vochysiaceae,Qualea,rosea,1.1,285546.649498192,581498.76595
"200810",Myristicaceae,Virola,michelii,1.2,285546.102910933,581498.49865
"200811",Sapindaceae,Talisia,guianensis,4.1,285548.9147,581490.2035
"200812",Melastomataceae,Henriettea,flavescens,5.5,285548.30218819,581498.4838
"200813",Sapotaceae,Pouteria,speciosa,1.6,285545.660411103,581497.88575
"200814",Chrysobalanaceae,Hymenopus,heteromorphus,1,285545.5326906,581497.9628
"200815",Annonaceae,Oxandra,asbeckii,3.9,285545.170774025,581498.81745
"200816",Olacaceae,Heisteria,obovata,1.3,285545.737097,581498.6722
"200817",Lauraceae,Kubitzkia,mezii,1.6,285545.688450625,581499.18075
"200819",Annonaceae,Oxandra,asbeckii,2.3,285544.13303564,581498.4458
"200820",Annonaceae,Oxandra,asbeckii,1.9,285543.65345099,581498.30305
"200821",Annonaceae,Oxandra,asbeckii,8.3,285543.499205883,581498.12115
"200822",Lecythidaceae,Eschweilera,congestiflora,1.1,285543.24127184,581496.5485
"200823",Chrysobalanaceae,Licania,canescens,0.8,285543.121232575,581495.90605
"200824",Annonaceae,Anaxagorea,acuminata,1.5,285543.91986431,581495.6835
"200825",Annonaceae,Oxandra,asbeckii,10,285540.820734925,581496.2569
"200827",Chrysobalanaceae,Licania,canescens,0.8,285541.3460898,581495.9007
"200828",Myrtaceae,Eugenia,brownsbergii,1.1,285542.38282575,581495.58165
"200829",Fabaceae,Vouacapoua,americana,5.4,285542.8913174,581495.6284
"200830",Sapotaceae,Pouteria,bangii,1.4,285541.711419,581495.3818
"200831",Siparunaceae,Siparuna,guianensis,1.3,285542.86529354,581495.7148
"200832",Annonaceae,Oxandra,asbeckii,0.7,285541.8651667,581495.21835
"200833",Annonaceae,Oxandra,asbeckii,5.3,285543.142387925,581494.44785
"200834",Annonaceae,Oxandra,asbeckii,4.3,285542.305183985,581494.1045
"200835",Sapotaceae,Pouteria,singularis,1,285541.6733365,581495.16125
"200836",Annonaceae,Oxandra,asbeckii,2.6,285541.97548984,581493.1172
"200837",Annonaceae,Oxandra,asbeckii,3.8,285542.72452445,581494.7942
"200838",Celastraceae,Salacia,cf,1.4,285543.69713856,581494.341
"200839",Annonaceae,Oxandra,asbeckii,1.9,285543.197759775,581492.5291
"200840",Chrysobalanaceae,Hirtella,glandulosa,1,285542.22898065,581491.5817
"200841",Myristicaceae,Iryanthera,hostmannii,0.7,285542.015941585,581490.9011
"200843",Linaceae,Hebepetalum,humiriifolium,20.84929755,285545.334283925,581491.33445
"200844",Metteniusaceae,Poraqueiba,guianensis,25.78310078,285550.707365435,581494.31465
"200847",Lecythidaceae,Couratari,guianensis,22.28169203,285548.37907545,581495.4522
"200848",Annonaceae,Oxandra,asbeckii,14.48309982,285545.5769423,581496.4278
"200849",Fabaceae,Vouacapoua,americana,28.32957987,285544.91771906,581498.6166
"200850",Lecythidaceae,Lecythis,poiteaui,31.67183368,285543.9777901,581497.5732
"200851",Annonaceae,Unonopsis,rufescens,1,285542.201,581488.205
"200859",Apocynaceae,Lacmellea,aculeata,4.1,285544.86618825,581482.8265
"200860",Sapindaceae,Talisia,furfuracea,4.2,285545.6488564,581483.6976
"200861",Clusiaceae,Tovomita,"sp,2 CAY-ATDN",0.7,285544.69365024,581484.0932
"200862",Burseraceae,Protium,subserratum,1.1,285545.04836002,581484.3034
"200863",Rubiaceae,Chimarrhis,turbinata,1.9,285544.122545795,581484.94835
"200864",Chrysobalanaceae,Licania,membranacea,3.1,285544.108087383,581484.99635
"200866",Rubiaceae,Posoqueria,latifolia,0.6,285544.08736926,581486.7999
"200867",Annonaceae,Oxandra,asbeckii,5.6,285543.78182608,581488.5082
"200868",Annonaceae,Oxandra,asbeckii,2.7,285548.30346649,581487.375
"200869",Clusiaceae,Symphonia,"sp,1",0.6,285545.254194055,581488.13055
"200870",Annonaceae,Oxandra,asbeckii,7.3,285545.073453705,581487.6897
"200871",Burseraceae,Protium,subserratum,0.9,285544.68114288,581487.6043
"200873",Annonaceae,Oxandra,asbeckii,2.8,285546.109194535,581488.76165
"200874",Fabaceae,Vouacapoua,americana,2,285546.460972235,581486.89975
"200875",Sapindaceae,Talisia,mollis,1,285547.00412458,581486.8313
"200876",Chrysobalanaceae,Licania,membranacea,1.8,285546.80468,581489.5754
"200877",Chrysobalanaceae,Hymenopus,heteromorphus,9.9,285548.9147,581490.2035
"200878",Meliaceae,Trichilia,schomburgkii,1.8,285548.61779765,581489.8013
"200879",Rubiaceae,Isertia,spiciformis,3.1,285549.50072365,581489.6457
"200882",Myristicaceae,Iryanthera,sagotiana,6.6,285549.0409164,581489.0904
"200883",Melastomataceae,Mouriri,crassifolia,0.9,285550.0761805,581489.817
"200884",Linaceae,Hebepetalum,humiriifolium,0.7,285548.306440675,581489.4471
"200885",Vochysiaceae,Qualea,rosea,2.8,285550.7278127,581490.4294
"200886",Clusiaceae,Tovomita,"sp,11 CAY-ATDN",2.4,285551.611237833,581490.61915
"200887",Chrysobalanaceae,Licania,membranacea,1,285551.599673743,581490.65755
"200903",Rubiaceae,Appunia,brachycalyx,0.6,285545.975160348,581486.43085
"200904",Olacaceae,Heisteria,obovata,0.5,285546.652748613,581484.87515
"200905",Annonaceae,Oxandra,asbeckii,1.4,285546.90577084,581485.076
"200935",Sapotaceae,Chrysophyllum,argenteum,11.93662073,285547.122183335,581486.09235
"200936",Chrysobalanaceae,Licania,"Indet,",41.85775003,285547.263864018,581485.62195
"200938",Myristicaceae,Iryanthera,sagotiana,16.55211408,285544.3273952,581488.0848
"200939",Ebenaceae,Diospyros,carbonaria,11.14084602,285544.3273952,581488.0848
"200943",Fabaceae,Vouacapoua,americana,1.4,285546.369279725,581495.8791
"201949",Myrtaceae,Eugenia,neograndifolia,1,285552.2846407,581492.2004
"201950",Chrysobalanaceae,Licania,alba,5.8,285551.490990125,581493.79475
"201950",Chrysobalanaceae,Licania,alba,1.2,285551.490990125,581493.79475
"201951",Malvaceae,Theobroma,subincanum,0.9,285553.108389937,581493.28245
"201952",Moraceae,Brosimum,guianense,1.6,285554.1503062,581492.59885
"201953",Clusiaceae,Symphonia,"sp,1",1.7,285553.836912281,581493.813125
"201954",Clusiaceae,Tovomita,"sp,9 CAY-ATDN",2.3,285551.5369115,581495.3775
"201955",Chrysobalanaceae,Hymenopus,heteromorphus,6,285550.90497255,581494.35255
"201956",Sapindaceae,Talisia,praealta,1.3,285550.717058038,581494.97655
"201957",Fabaceae,Abarema,jupunba,1.6,285551.9967552,581495.9328
"201958",Chrysobalanaceae,Licania,ovalifolia,1.1,285551.6991536,581496.053425
"201959",Clusiaceae,Tovomita,obovata,1.1,285551.670244612,581496.149425
"201960",Chrysobalanaceae,Hymenopus,heteromorphus,3,285551.166359762,581496.26095
"201961",Sapotaceae,Pouteria,melanopoda,2.2,285550.8063443,581496.4153
"201962",Lauraceae,Ocotea,percurrens,5.8,285552.6089931,581497.3703
"201963",Burseraceae,Protium,opacum,3.6,285549.488386225,581499.05655
"201964",Annonaceae,Anaxagorea,dolichocarpa,1.9,285550.301778838,581497.04965
"201965",Clusiaceae,Symphonia,"sp,1",1.6,285552.7147663,581497.192575
"201966",Vochysiaceae,Qualea,rosea,2.4,285550.869982,581499.153975
"201992",Fabaceae,Inga,loubryana,1.4,285555.5639445,581497.62225
"201993",Ochnaceae,Lacunaria,crenata,1.7,285556.77272125,581497.77285
"201994",Lecythidaceae,Eschweilera,sagotiana,1.7,285557.91448495,581497.7989
"201995",Combretaceae,Terminalia,tetraphylla,1.2,285558.202225525,581497.88455
"201996",Sapindaceae,Talisia,guianensis,3.1,285558.2114275,581498.2011
"201997",Celastraceae,Cheiloclinium,cognatum,1.9,285557.53083085,581497.6847
"201998",Sapindaceae,Talisia,guianensis,1.2,285557.733162,581497.0127
"202005",Clusiaceae,Symphonia,"sp,1",1.1,285557.15899625,581495.79575
"202006",Chrysobalanaceae,Hirtella,glandulosa,0.9,285556.9093612,581495.93065
"202007",Moraceae,Trymatococcus,oligandrus,2,285557.22534725,581496.443125
"202008",Celastraceae,Maytenus,oblongata,1.2,285556.9080479,581496.9763
"202009",Annonaceae,Oxandra,asbeckii,3.3,285555.038404875,581495.89675
"202010",Myristicaceae,Iryanthera,hostmannii,1.3,285555.5258425,581497.4017
"202011",Fabaceae,Inga,nouragensis,2.3,285553.808587075,581497.20435
"202012",Clusiaceae,Tovomita,longifolia,4.3,285553.225251,581495.67085
"202017",Chrysobalanaceae,Licania,alba,20.84929755,285556.4692208,581494.9628
"202022",Arecaceae,Oenocarpus,bataua,16.2338042,285551.20325405,581493.7091
"203463",Annonaceae,Oxandra,asbeckii,3.4,285604.3072,581455.44
"203472",Annonaceae,Oxandra,asbeckii,4.6,285599.270117598,581443.36475
"203473",Euphorbiaceae,Glycydendron,amazonicum,1.2,285600.245477179,581444.115475
"203474",Chrysobalanaceae,Hirtella,bicornis,3.4,285601.32428159,581444.17525
"203475",Annonaceae,Oxandra,asbeckii,1.3,285601.53663575,581446.24685
"203476",Annonaceae,Oxandra,asbeckii,4,285599.8282023,581447.4117
"203478",Sapindaceae,Talisia,guianensis,2.9,285599.950477375,581449.43555
"203483",Combretaceae,Terminalia,nitidissima,4.2,285603.3496575,581454.10885
"203484",Lecythidaceae,Lecythis,persistens,6.1,285602.048326568,581451.524705
"203485",Annonaceae,Oxandra,asbeckii,1.7,285603.637275,581454.1945
"203486",Sapotaceae,Pouteria,jariensis,1.1,285604.16457375,581454.351525
"203487",Cordiaceae,Cordia,nodosa,2.1,285603.675209,581446.256125
"203488",Fabaceae,Bocoa,prouacensis,3.8,285606.06446915,581445.08485
"203489",Sapindaceae,Talisia,guianensis,3.3,285604.962016475,581444.756525
"203490",Chrysobalanaceae,Hirtella,racemosa,2.4,285603.829452925,581445.56985
"203491",Meliaceae,Carapa,surinamensis,37.08310174,285600.311286,581444.4175
"203492",Sapotaceae,Pouteria,"sp,42 CAY-ATDN",54.90845537,285599.2923391,581446.4153
"203494",Peraceae,Pogonophora,schomburgkiana,16.07464925,285600.76475775,581450.20105
"203495",Myrtaceae,Eugenia,tetramera,22.44084698,285603.974018375,581453.248775
"203496",Myrtaceae,Eugenia,tetramera,22.44084698,285602.87390325,581450.82915
"203497",Lecythidaceae,Eschweilera,congestiflora,23.87324146,285603.959164475,581449.478725
"203498",Lecythidaceae,Eschweilera,congestiflora,22.44084698,285605.4800555,581444.597
"203499",Putranjivaceae,Drypetes,variabilis,16.55211408,285604.069118612,581445.641225
"203500",Annonaceae,Oxandra,asbeckii,4.8,285601.53140935,581446.6114
"203517",Lecythidaceae,Lecythis,persistens,1.6,285601.305757,581438.855925
"203518",Ochnaceae,Lacunaria,jenmanii,0.9,285599.287411669,581438.620925
"203519",Clusiaceae,Tovomita,longifolia,1.1,285600.31761175,581439.18925
"203521",Myristicaceae,Virola,michelii,1.2,285600.143656537,581440.288075
"203522",Peraceae,Pogonophora,schomburgkiana,0.9,285599.865908125,581439.99615
"203523",Celastraceae,Salacia,cf,1.4,285600.277610862,581440.537175
"203524",Clusiaceae,Tovomita,obovata,0.9,285599.269768425,581441.28305
"203525",Myrtaceae,Eugenia,cupulata,2.9,285600.170638325,581441.76055
"203526",Salicaceae,Casearia,"sp,1 CAY-ATDN",1.2,285604.22830175,581440.77235
"203527",Myristicaceae,Virola,michelii,3.6,285604.2467288,581441.40545
"203529",Lecythidaceae,Gustavia,hexapetala,1.5,285605.673006025,581443.60845
"203530",Annonaceae,Oxandra,asbeckii,9.5,285606.4780245,581444.0574
"203554",Annonaceae,Oxandra,asbeckii,12.09577567,285602.88372325,581442.46395
"203651",Annonaceae,Oxandra,asbeckii,6,285607.28867075,581447.95985
"203654",Sapotaceae,Manilkara,bidentata,9.5,285606.94211705,581449.11185
"203655",Lecythidaceae,Lecythis,persistens,5.3,285608.4436152,581452.8016
"203656",Lauraceae,Licaria,cannella,1,285610.382970375,581450.86875
"203657",Lauraceae,Ocotea,nigra,5.9,285611.2897145,581454.79975
"203659",Lecythidaceae,Eschweilera,coriacea,1.3,285612.6907904,581453.9618
"203660",Fabaceae,Eperua,falcata,1.2,285613.72686575,581453.64275
"203663",Peraceae,Pogonophora,schomburgkiana,8.2,285611.7736414,581450.7599
"203670",Lecythidaceae,Couratari,multiflora,52.99859605,285609.4832088,581449.3456
"203672",Peraceae,Pogonophora,schomburgkiana,19.41690306,285609.01193125,581450.56505
"203673",Lecythidaceae,Eschweilera,sagotiana,3,285605.3052212,581454.9004
"203674",Chrysobalanaceae,Couepia,caryophylloides,8.1,285605.580098825,581457.80645
"203675",Phyllanthaceae,Amanoa,guianensis,3.5,285605.4553455,581457.8739
"203683",Menispermaceae,Abuta,"cf,rufescens",1.1,285610.75398785,581462.4851
"203684",Chrysobalanaceae,Licania,alba,3,285610.5170836,581459.7996
"203685",Fabaceae,Inga,acreana,1.4,285610.9975782,581458.8967
"203686",Annonaceae,Anaxagorea,dolichocarpa,3.5,285613.432565,581459.831
"203687",Vochysiaceae,Qualea,rosea,1.8,285613.4036925,581459.927
"203688",Fabaceae,Vouacapoua,americana,3.3,285611.67094,581457.00525
"203689",Lecythidaceae,Eschweilera,sagotiana,1.7,285610.4038341,581458.0923
"203690",Annonaceae,Oxandra,asbeckii,5.84,285608.524478,581457.74185
"203693",Peraceae,Chaetocarpus,schomburgkianus,36.76479185,285612.2450582,581458.2222
"203694",Myristicaceae,Iryanthera,sagotiana,22.75915686,285612.5915426,581457.0702
"204160",Annonaceae,Oxandra,asbeckii,6.4,285606.769015,581516.734
"204161",Annonaceae,Oxandra,asbeckii,2,285606.827647675,581515.49635
"204162",Celastraceae,Cheiloclinium,cognatum,3.1,285606.118053125,581515.07595
"204163",Chrysobalanaceae,Licania,membranacea,5.5,285606.300566,581514.8165
"204164",Annonaceae,Oxandra,asbeckii,1,285605.6962074,581514.7412
"204168",Annonaceae,Oxandra,asbeckii,1.7,285605.5537143,581513.1299
"204169",Annonaceae,Oxandra,asbeckii,7.1,285604.432544575,581511.64565
"204170",Annonaceae,Anaxagorea,dolichocarpa,5,285605.2380321,581512.0946
"204172",Vochysiaceae,Qualea,rosea,7.2,285605.421479,581510.7895
"204173",Annonaceae,Anaxagorea,dolichocarpa,2.6,285606.90674675,581512.8005
"204174",Annonaceae,Oxandra,asbeckii,1.4,285605.296698975,581510.85695
"204176",Annonaceae,Oxandra,asbeckii,2.3,285607.27360875,581510.1903
"204177",Annonaceae,Oxandra,asbeckii,2.6,285607.369520625,581510.21885
"204178",Caryocaraceae,Caryocar,glabrum,7.3,285608.1275001,581510.1307
"204179",Burseraceae,Protium,plagiocarpium,1.4,285608.1275001,581510.1307
"204180",Meliaceae,Trichilia,schomburgkii,1.9,285607.8406892,581508.9994
"204181",Annonaceae,Oxandra,asbeckii,5.2,285607.07433655,581507.72535
"204183",Calophyllaceae,Caraipa,densifolia,1.6,285609.11731485,581508.2289
"204204",Myristicaceae,Virola,michelii,3.8,285609.87712165,581506.04945
"204205",Meliaceae,Trichilia,schomburgkii,1.2,285609.6117588,581502.4143
"204209",Fabaceae,Dicorynia,guianensis,2.8,285608.48598285,581506.1583
"204210",Fabaceae,Swartzia,guianensis,1.2,285608.6293799,581506.72395
"204211",Burseraceae,Protium,opacum,3.3,285609.07074735,581506.64615
"204212",Chrysobalanaceae,Hirtella,bicornis,1.9,285609.34823605,581507.4609
"204216",Annonaceae,Oxandra,asbeckii,1.3,285609.218829075,581501.98355
"204217",Meliaceae,Carapa,"sp,",4.4,285609.72628125,581503.07595
"204219",Clusiaceae,Tovomita,"sp,2 CAY-ATDN",8.5,285610.37994455,581501.59705
"204220",Myristicaceae,Iryanthera,hostmanii,9,285610.6294857,581501.46215
"204221",Arecaceae,Oenocarpus,bacaba,7.5,285610.850160875,581501.42325
"204222",Sapindaceae,Talisia,guianensis,1.2,285610.87902625,581501.32725
"204223",Annonaceae,Oxandra,asbeckii,9.8,285608.354726875,581502.77225
"204234",Melastomataceae,Bellucia,arborescens,21.8042272,285607.4412386,581505.11515
"204235",Euphorbiaceae,Mabea,piriri,23.23662169,285610.2821638,581503.6598
"204275",Apocynaceae,Lacmellea,aculeata,5,285613.1975591,581493.9638
"204276",Rhizophoraceae,Cassipourea,guianensis,2.8,285612.6985008,581494.2336
"204279",Peraceae,Pogonophora,schomburgkiana,8.7,285613.2469472,581492.4096
"204281",Lecythidaceae,Gustavia,hexapetala,8.2,285612.988119475,581492.22795
"204283",Meliaceae,Trichilia,schomburgkii,1.8,285613.22931355,581490.73085
"204284",Clusiaceae,Symphonia,"sp,1",1.2,285613.22931355,581490.73085
"204285",Chrysobalanaceae,Licania,membranacea,1.9,285613.805661,581489.8565
"204286",Annonaceae,Oxandra,asbeckii,1.8,285613.680899275,581489.92395
"204296",Arecaceae,Oenocarpus,bataua,30,285611.5541325,581497.3445
"204340",Sapotaceae,Pouteria,"cf,speciosa",1.8,285614.723741469,581487.671875
"204342",Chrysobalanaceae,Hymenopus,heteromorphus,5,285614.151564313,581489.227325
"204343",Peraceae,Pogonophora,schomburgkiana,1.2,285614.91921,581488.9329
"204344",Chrysobalanaceae,Licania,membranacea,1.1,285615.4368506,581489.2962
"204345",Lecythidaceae,Lecythis,zabucajo,1.9,285615.72453605,581489.38185
"204346",Annonaceae,Oxandra,asbeckii,6,285615.0062896,581488.122075
"204347",Cordiaceae,Cordia,nodosa,4.5,285617.524404875,581482.70075
"204348",Chrysobalanaceae,Hymenopus,heteromorphus,3.1,285617.23673495,581482.6151
"204351",Clusiaceae,Tovomita,"sp,2 CAY-ATDN",1.5,285616.815015525,581482.28035
"204352",Linaceae,Hebepetalum,humiriifolium,2,285617.36247,581481.502
"204353",Myristicaceae,Virola,michelii,2.9,285618.091423,581481.50985
"204354",Vochysiaceae,Qualea,rosea,1,285617.5748038,581480.1009
"204356",Sapotaceae,Micropholis,venulosa,9.7,285617.373241125,581480.250075
"204370",Sapindaceae,Talisia,guianensis,2.7,285613.41356285,581468.9253
