TreeID,Family,Genus,species,DBH,Xutm,Yutm
"143776",Clusiaceae,Tovomita,"sp,11 CAY-ATDN",7.7,285493.26975685,581525.0059
"143777",Melastomataceae,Mouriri,huberi,1.5,285494.057161125,581524.82175
"143778",Annonaceae,Duguetia,calycina,11.9,285495.342526325,581525.41345
"143779",Peraceae,Pogonophora,schomburgkiana,1.7,285493.6138842,581525.9452
"143780",Clusiaceae,Symphonia,"sp,1",2,285498.0381572,581526.5294
"143781",Annonaceae,Anaxagorea,dolichocarpa,6.2,285498.315308025,581527.34415
"143782",Vochysiaceae,Ruizterania,albiflora,2.1,285498.594024,581527.11325
"143783",Peraceae,Pogonophora,schomburgkiana,1.1,285499.5566143,581525.30745
"143784",Fabaceae,Parkia,velutina,2.2,285494.837047,581523.2754
"143785",Chrysobalanaceae,Licania,alba,1.2,285495.61532265,581522.7747
"143786",Myrtaceae,Eugenia,pseudopsidium,4.3,285499.24297725,581523.2265
"143787",Lecythidaceae,Eschweilera,pedicellata,3.4,285498.88972135,581521.97065
"143791",Arecaceae,Oenocarpus,bataua,18.93943823,285500.091379075,581520.75905
"143966",Lecythidaceae,Lecythis,persistens,7.8,285502.875266775,581520.54135
"143967",Lecythidaceae,Couratari,multiflora,1.2,285502.3955589,581520.3986
"143968",Myristicaceae,Virola,michelii,2.5,285503.4676177,581522.3914
"143969",Lauraceae,Ocotea,argyrophylla,2.6,285503.21785605,581522.5263
"143970",Lecythidaceae,Eschweilera,pedicellata,4.5,285502.87972935,581523.99485
"143971",Clusiaceae,Garcinia,madruno,2.1,285502.3619419,581523.63155
"143972",Salicaceae,Piparea,javitensis,1.3,285502.177632125,581524.93665
"143973",Sapindaceae,Cupania,rubiginosa,1.3,285502.637550075,581525.49195
"143974",Celastraceae,Maytenus,oblongata,1.3,285503.3198381,581524.9627
"143974",Celastraceae,Maytenus,oblongata,1.6,285503.3198381,581524.9627
"143975",Myristicaceae,Iryanthera,sagotiana,2.1,285505.49001875,581524.35315
"143976",Annonaceae,Oxandra,asbeckii,5.4,285505.680381,581525.4559
"143977",Sapindaceae,Cupania,rubiginosa,9.6,285505.5174278,581525.3028
"143978",Myristicaceae,Iryanthera,hostmannii,1.3,285505.65144535,581525.5519
"143979",Myrtaceae,Eugenia,tetramera,7.5,285504.75595825,581527.48225
"143980",Myrtaceae,Eugenia,exaltata,1.5,285504.3813115,581527.6846
"143981",Meliaceae,Guarea,pubescens,1,285504.035599725,581527.79095
"143982",Sapotaceae,Pouteria,gonggrijpii,2.1,285501.263828,581526.2339
"143983",Myrtaceae,Eugenia,exaltata,2,285500.158118375,581527.47405
"143984",Chrysobalanaceae,Licania,ovalifolia,0.9,285501.050581,581527.635
"143985",Chrysobalanaceae,Hymenopus,heteromorphus,0.9,285503.9670672,581528.71205
"143986",Myristicaceae,Iryanthera,sagotiana,1.5,285505.281392875,581529.20775
"143987",Lecythidaceae,Lecythis,persistens,3.2,285505.665181975,581529.32195
"143988",Meliaceae,Guarea,costata,1.3,285507.0784563,581527.7549
"143989",Malvaceae,Catostemma,fragrans,0.9,285506.22408525,581527.8145
"143990",Lecythidaceae,Eschweilera,coriacea,3.7,285506.743399675,581527.13215
"143991",Celastraceae,Maytenus,oblongata,3.5,285506.10223295,581525.79065
"143991",Celastraceae,Maytenus,oblongata,1,285506.10223295,581525.79065
"143992",Annonaceae,Fusaea,longifolia,1.9,285506.399206625,581526.19285
"143993",Lauraceae,Ocotea,percurrens,1.1,285507.1469733,581526.8338
"143994",Annonaceae,Anaxagorea,dolichocarpa,2.4,285507.373940125,581529.20275
"143995",Annonaceae,Oxandra,asbeckii,5.8,285508.1125817,581529.52715
"143996",Myrtaceae,Eugenia,coffeifolia,1.4,285508.51466765,581530.27445
"143997",Sapotaceae,Pouteria,guianensis,1.3,285508.452127225,581527.01295
"143998",Lauraceae,Ocotea,percurrens,1.1,285508.759749975,581526.68605
"143999",Lecythidaceae,Eschweilera,sagotiana,1.2,285508.866338,581525.9855
"144000",Myristicaceae,Iryanthera,hostmannii,1.4,285508.366827,581526.2553
"144001",Lecythidaceae,Eschweilera,pedicellata,5.4,285508.299816125,581526.13075
"144002",Meliaceae,Guarea,costata,1.8,285508.2328054,581526.0062
"144003",Clusiaceae,Symphonia,"sp,1",3.5,285508.263245525,581524.86455
"144004",Annonaceae,Anaxagorea,dolichocarpa,1.1,285507.995208325,581524.36635
"144005",Myristicaceae,Iryanthera,hostmannii,1.4,285507.8992651,581524.3378
"144006",Euphorbiaceae,Conceveiba,guianensis,2.2,285508.76426295,581523.5491
"144008",Lauraceae,Ocotea,percurrens,1.8,285508.97443155,581524.2393
"144009",Annonaceae,Anaxagorea,dolichocarpa,1,285509.82727465,581525.22535
"144010",Salicaceae,Piparea,multiflora,0.9,285509.9612964,581525.47445
"144011",Annonaceae,Duguetia,calycina,2.7,285510.279554725,581524.41845
"144012",Rubiaceae,Psychotria,nitida,2.1,285508.7368422,581522.59945
"144013",Lecythidaceae,Eschweilera,sagotiana,1.9,285508.977454,581522.148
"144015",Ochnaceae,Quiina,intergrifolia,2.3,285510.8018448,581521.6448
"144016",Polygonaceae,Coccoloba,mollis,9.2,285510.6206138,581520.8586
