TreeID,Family,Genus,species,DBH,Xutm,Yutm
"202892",Metteniusaceae,Poraqueiba,guianensis,1.5,285574.443458115,581488.36775
"202894",Clusiaceae,Tovomita,longifolia,2.1,285575.455608495,581489.17115
"202896",Annonaceae,Oxandra,asbeckii,1.8,285576.47298766,581489.61
"202898",Annonaceae,Xylopia,nitida,1.5,285577.251731112,581490.668175
"202899",Chrysobalanaceae,Licania,membranacea,2.4,285576.375870545,581490.6271
"202900",Clusiaceae,Tovomita,obovata,1.2,285576.279966103,581490.59855
"202901",Annonaceae,Oxandra,asbeckii,1.6,285575.497117991,581490.595625
"202902",Myristicaceae,Virola,michelii,1,285573.759771083,581491.33365
"202903",Annonaceae,Oxandra,asbeckii,4.6,285573.24268063,581491.3157
"202904",Annonaceae,Oxandra,asbeckii,1.9,285573.827893585,581492.1489
"202905",Melastomataceae,Mouriri,nervosa,1.1,285572.92828469,581492.70745
"202906",Clusiaceae,Tovomita,prelevee,1.3,285576.3763464,581492.7088
"202907",Annonaceae,Oxandra,asbeckii,3.2,285576.0631875,581493.0549
"202908",Annonaceae,Oxandra,asbeckii,2.1,285574.53903225,581493.60535
"202909",Cordiaceae,Cordia,nodosa,2.2,285572.95595645,581493.6571
"202910",Annonaceae,Oxandra,asbeckii,1.6,285572.035554985,581493.9375
"202911",Clusiaceae,Symphonia,"sp,1",1.7,285572.8380469,581494.39605
"202912",Vochysiaceae,Qualea,rosea,1.2,285574.35178733,581494.5747
"202913",Chrysobalanaceae,Licania,alba,1.1,285574.54071345,581494.6414
"202914",Annonaceae,Unonopsis,rufescens,1.9,285577.169485235,581496.3235
"202916",Annonaceae,Anaxagorea,dolichocarpa,6.2,285577.8425588,581497.5594
"202917",Annonaceae,Oxandra,asbeckii,1.1,285577.6507406,581497.5023
"202918",Annonaceae,Anaxagorea,dolichocarpa,3.4,285578.120473797,581496.98315
"202919",Annonaceae,Unonopsis,rufescens,1.7,285578.383920313,581498.19125
"202920",Annonaceae,Oxandra,asbeckii,1.9,285579.308348337,581498.59195
"202921",Myrtaceae,Eugenia,cupulata,1.9,285579.392702445,581498.6589
"202922",Annonaceae,Oxandra,asbeckii,6,285579.006762765,581497.1633
"202924",Clusiaceae,Tovomita,"sp,5 CAY-ATDN",1,285578.472929663,581495.81195
"202925",Myristicaceae,Iryanthera,sagotiana,1.8,285578.27073702,581494.7476
"202926",Annonaceae,Anaxagorea,dolichocarpa,1.3,285578.269007904,581494.579725
"202927",Clusiaceae,Tovomita,obovata,2,285578.834052475,581494.61195
"202928",Annonaceae,Anaxagorea,dolichocarpa,3.7,285578.62144628,581494.2767
"202929",Chrysobalanaceae,Licania,canescens,2.5,285578.385729035,581494.01825
"202930",Annonaceae,Anaxagorea,dolichocarpa,2.2,285579.575929686,581492.667575
"202945",Lecythidaceae,Gustavia,hexapetala,1.5,285579.87759755,581489.75535
"202946",Annonaceae,Oxandra,asbeckii,1,285579.28597421,581490.33235
"202947",Meliaceae,Guarea,pubescens,2.5,285579.822677863,581490.805925
"202948",Annonaceae,Oxandra,asbeckii,4.9,285579.76951513,581491.1562
"202949",Clusiaceae,Tovomita,obovata,1.1,285578.82379064,581490.132
"202952",Fabaceae,Dicorynia,guianensis,10.82253613,285579.462044233,581496.69215
"202954",Fabaceae,Bocoa,prouacensis,43.60845441,285578.76538025,581491.715
"202955",Annonaceae,Oxandra,asbeckii,10.50422624,285575.951802925,581490.6473
"202956",Peraceae,Pogonophora,schomburgkiana,18.14366351,285574.906253312,581488.045275
"202957",Chrysobalanaceae,Hymenopus,heteromorphus,26.5788755,285572.546215733,581495.36565
"202965",Annonaceae,Anaxagorea,dolichocarpa,2.2,285573.72297764,581499.09455
"202966",Malvaceae,Catostemma,fragrans,3.3,285574.40477809,581498.5653
"202993",Annonaceae,Anaxagorea,dolichocarpa,3.1,285571.01403195,581507.0537
"202994",Sapindaceae,Talisia,megaphylla,2.4,285571.130174187,581507.01505
"202995",Annonaceae,Oxandra,asbeckii,1.9,285572.013080987,581506.85945
"203002",Lecythidaceae,Lecythis,persistens,2.2,285573.07221,581507.8546
"203003",Annonaceae,Oxandra,asbeckii,1.6,285573.446057985,581507.3069
"203004",Annonaceae,Anaxagorea,acuminata,4.4,285573.83955,581508.083
"203005",Chrysobalanaceae,Licania,membranacea,2.4,285574.071252497,581507.66035
"203006",Annonaceae,Oxandra,asbeckii,2,285574.003649521,581508.058625
"203007",Annonaceae,Anaxagorea,dolichocarpa,1.7,285574.07992128,581505.8952
"203008",Lecythidaceae,Lecythis,persistens,1.3,285575.296208983,581507.06265
"203009",Annonaceae,Anaxagorea,dolichocarpa,1.6,285575.222830734,581507.480125
"203010",Annonaceae,Anaxagorea,dolichocarpa,1.4,285575.63307042,581506.9851
"203011",Chrysobalanaceae,Hirtella,glandulosa,1.1,285575.56720625,581507.55125
"203012",Fabaceae,Inga,loubryana,2.2,285575.2783125,581508.51125
"203013",Chrysobalanaceae,Hymenopus,heteromorphus,2.4,285575.2783125,581508.51125
"203014",Chrysobalanaceae,Hirtella,tenuifolia,1.2,285577.26712244,581507.8062
"203015",Annonaceae,Anaxagorea,dolichocarpa,2.5,285577.05565317,581508.16165
"203016",Fabaceae,Inga,gracilifolia,1.2,285576.723984945,581507.87465
"203017",Celastraceae,Cheiloclinium,cognatum,1.4,285578.06099548,581506.5572
"203018",Annonaceae,Oxandra,asbeckii,1.7,285577.435808265,581506.20375
"203024",Clusiaceae,Symphonia,"sp,1",2.3,285577.616041925,581502.82655
"203025",Annonaceae,Oxandra,asbeckii,2.8,285577.8465747,581501.7132
"203026",Chrysobalanaceae,Licania,alba,2.3,285578.338850698,581502.50825
"203028",Sapindaceae,Talisia,guianensis,2.8,285578.59364944,581502.0088
"203032",Annonaceae,Unonopsis,rufescens,2.8,285578.085778753,581499.702875
"203033",Sapotaceae,Pouteria,"cf,speciosa",6.1,285577.662848,581499.5456
"203034",Clusiaceae,Tovomita,longifolia,2,285577.45484288,581500.2368
"203035",Annonaceae,Oxandra,asbeckii,1.7,285577.15209019,581499.8538
"203036",Annonaceae,Cymbopetalum,brasiliensis,1.9,285575.919666,581501.171
"203037",Lecythidaceae,Couratari,multiflora,7,285575.9832251,581500.9598
"203039",Annonaceae,Oxandra,asbeckii,2.5,285575.889057152,581500.23095
"203040",Annonaceae,Oxandra,asbeckii,2.5,285575.377149143,581499.84845
"203041",Chrysobalanaceae,Licania,membranacea,2.5,285575.47712899,581498.82175
"203042",Clusiaceae,Platonia,insignis,26.26056561,285575.276640527,581498.79345
"203044",Lecythidaceae,Eschweilera,sagotiana,13.20986028,285570.921003868,581507.01555
"203046",Clusiaceae,Tovomita,obovata,15.27887454,285578.537598633,581499.76415
"203047",Annonaceae,Oxandra,asbeckii,5.5,285569.85897375,581506.898175
"203048",Salicaceae,Piparea,multiflora,1,285568.957534032,581508.157025
"203050",Myristicaceae,Iryanthera,sagotiana,1.1,285569.119908626,581507.964775
"203051",Cordiaceae,Cordia,nodosa,2,285568.623523887,581509.09315
"203052",Cordiaceae,Cordia,nodosa,1.8,285568.93150756,581509.1116
"203053",Sapotaceae,Pouteria,sagotiana,2.2,285571.82237861,581509.2294
"203055",Fabaceae,Inga,pezizifera,2.6,285571.17693906,581510.6795
"203056",Clusiaceae,Tovomita,obovata,1.6,285570.54247437,581511.74585
"203057",Burseraceae,Protium,subserratum,3.8,285570.332736357,581509.66465
"203058",Chrysobalanaceae,Hymenopus,heteromorphus,6.2,285569.937501637,581509.58885
"203059",Annonaceae,Xylopia,crinita,7.5,285569.63644157,581510.2419
"203060",Annonaceae,Oxandra,asbeckii,1.1,285569.39837256,581510.3384
"203062",Fabaceae,Inga,sarmentosa,3.5,285566.700405288,581511.836575
"203063",Myristicaceae,Virola,michelii,2.2,285567.192731403,581511.76345
"203064",Fabaceae,Inga,loubryana,2,285568.029449162,581511.76145
"203065",Sapindaceae,Talisia,hexaphylla,2,285569.850798922,581512.481375
"203066",Malvaceae,Sterculia,speciosa,4.3,285570.085979585,581513.26265
"203067",Elaeocarpaceae,Sloanea,"sp,14 CAY-ATDN",1.7,285567.6399547,581513.4028
"203068",Burseraceae,Protium,opacum,3,285567.76541056,581510.208
"203069",Sapindaceae,Talisia,mollis,1.2,285567.20482726,581513.80675
"203070",Lecythidaceae,Lecythis,persistens,1.9,285568.07333143,581514.567325
"203070",Lecythidaceae,Lecythis,persistens,1.1,285568.07333143,581514.567325
"203074",Sapotaceae,Micropholis,guyanensis,1.9,285569.127925,581517.14055
"203075",Clusiaceae,Symphonia,"sp,1",1.6,285569.22385,581517.1691
"203076",Myristicaceae,Virola,michelii,9,285569.159706118,581517.03495
"203077",Lecythidaceae,Lecythis,persistens,3.2,285569.61910662,581517.2449
"203078",Cordiaceae,Cordia,sprucei,1.9,285570.0449769,581516.5244
"203079",Myristicaceae,Virola,michelii,2.7,285570.37495,581517.5117
"203080",Cordiaceae,Cordia,nodosa,4.7,285573.156775,581518.33965
"203081",Linaceae,Hebepetalum,humiriifolium,1.3,285573.06085,581518.3111
"203082",Myristicaceae,Iryanthera,sagotiana,1.8,285573.550845375,581517.72475
"203083",Vochysiaceae,Qualea,rosea,2.7,285574.261059515,581518.4905
"203084",Sapotaceae,Pouteria,"cf,speciosa",1.6,285574.52971745,581517.5977
"203085",Clusiaceae,Tovomita,obovata,2.8,285574.52971745,581517.5977
"203086",Cordiaceae,Cordia,nodosa,1.9,285574.14772468,581516.7832
"203087",Myristicaceae,Iryanthera,sagotiana,1.4,285574.135577585,581516.47625
"203088",Burseraceae,Protium,sagotianum,3.1,285574.41060912,581515.9096
"203089",Simaroubaceae,Homalolepis,cedron,30,285573.515524228,581515.75825
"203090",Clusiaceae,Tovomita,longifolia,2.7,285573.48952406,581515.84465
"203091",Myristicaceae,Iryanthera,sagotiana,2.2,285573.315600215,581516.0753
"203092",Lauraceae,Ocotea,nigra,1.1,285573.410345757,581515.41315
"203093",Apocynaceae,Tabernaemontana,attenuata,1.8,285571.679125308,581515.60915
"203094",Myristicaceae,Virola,michelii,8.3,285571.944934915,581515.594125
"203095",Fabaceae,Inga,stipularis,2.2,285573.38140928,581513.7728
"203096",Clusiaceae,Symphonia,"sp,1",1.9,285574.50069184,581514.221
"203097",Chrysobalanaceae,Hymenopus,latistipulus,3.9,285575.429248917,581513.56645
"203098",Lecythidaceae,Eschweilera,sagotiana,1,285575.29459416,581512.972
"203099",Lecythidaceae,Gustavia,hexapetala,3.7,285575.111419335,581512.8861
"203100",Moraceae,Helicostylis,pedunculata,4.2,285573.904895928,581512.38055
"203102",Annonaceae,Anaxagorea,dolichocarpa,6.9,285571.758819428,581512.045125
"203103",Annonaceae,Anaxagorea,dolichocarpa,6.2,285575.51468521,581510.8514
"203104",Lecythidaceae,Lecythis,persistens,2.7,285576.711883888,581509.30405
"203105",Annonaceae,Anaxagorea,dolichocarpa,2.5,285575.543537293,581509.01905
"203106",Lecythidaceae,Eschweilera,congestiflora,1.5,285575.318202508,581509.76785
"203107",Annonaceae,Oxandra,asbeckii,1.3,285574.549691427,581508.84875
"203108",Lecythidaceae,Lecythis,persistens,1.6,285573.917558,581508.691975
"203109",Fabaceae,Bocoa,prouacensis,2.4,285574.171817425,581510.4517
"203110",Lecythidaceae,Lecythis,persistens,1.1,285574.445130045,581510.58535
"203111",Lecythidaceae,Lecythis,persistens,1.2,285572.456253279,581510.422225
"203112",Annonaceae,Oxandra,asbeckii,3.6,285572.456253279,581510.422225
"203113",Lecythidaceae,Eschweilera,coriacea,19.89436789,285571.362427538,581509.542275
"203114",Sapotaceae,Micropholis,melinoniana,41.69859509,285569.704615935,581511.05715
"203115",Fabaceae,Parkia,nitida,10.82253613,285568.2611714,581511.3388
"203116",Chrysobalanaceae,Couepia,habrantha,44.08591924,285570.35411488,581515.4972
"203117",Fabaceae,Parkia,nitida,13.05070533,285569.032,581517.112
"203118",Peraceae,Pogonophora,schomburgkiana,21.48591732,285574.73062553,581512.7623
"203119",Annonaceae,Anaxagorea,dolichocarpa,3.1,285579.008132912,581510.00845
"203120",Chrysobalanaceae,Licania,membranacea,1.2,285578.90528984,581510.176575
"203121",Annonaceae,Oxandra,asbeckii,1.6,285580.22154785,581510.317325
"203122",Malvaceae,Eriotheca,longitubulosa,2.1,285580.806915294,581511.150525
"203123",Annonaceae,Oxandra,asbeckii,1.1,285579.606240375,581511.49395
"203124",Annonaceae,Oxandra,asbeckii,1.1,285577.5832812,581510.9232
"203125",Annonaceae,Oxandra,asbeckii,1.8,285578.087169648,581511.67985
"203126",Annonaceae,Oxandra,asbeckii,6.1,285578.377306675,581513.1469
"203127",Annonaceae,Oxandra,asbeckii,5.4,285580.601343579,581513.223125
"203129",Annonaceae,Oxandra,asbeckii,1.9,285580.242032,581514.591
"203130",Chrysobalanaceae,Licania,membranacea,1.8,285579.387410352,581514.30525
"203131",Moraceae,Brosimum,rubescens,5.5,285576.858805588,581513.67815
"203132",Annonaceae,Guatteria,citriodora,3.4,285576.0296625,581514.697
"203133",Apocynaceae,Aspidosperma,excelsum,1.4,285577.41420214,581515.653
"203135",Fabaceae,Inga,gracilifolia,3.2,285578.08625665,581516.1982
"203136",Simaroubaceae,Homalolepis,cedron,7.9,285578.045272509,581516.855425
"203137",Annonaceae,Anaxagorea,dolichocarpa,6,285580.09249961,581516.303725
"203138",Annonaceae,Oxandra,asbeckii,2.6,285579.5256964,581516.9718
"203139",Myrtaceae,Eugenia,pseudopsidium,2.6,285579.00859675,581517.822025
"203140",Annonaceae,Oxandra,asbeckii,1.1,285579.55471735,581518.61215
"203141",Annonaceae,Oxandra,asbeckii,5.6,285583.557525332,581519.89765
"203142",Metteniusaceae,Poraqueiba,guianensis,2.3,285579.32014936,581519.0444
"203143",Annonaceae,Oxandra,asbeckii,1.2,285578.69838878,581519.0267
"203144",Annonaceae,Anaxagorea,dolichocarpa,2.5,285578.729020167,581519.098575
"203145",Annonaceae,Oxandra,asbeckii,6.8,285578.318722363,581518.725425
"203146",Annonaceae,Oxandra,asbeckii,6.7,285578.1748361,581518.6826
"203147",Myristicaceae,Virola,michelii,2.5,285577.284979379,581519.034875
"203148",Lecythidaceae,Lecythis,persistens,1.1,285576.095186703,581518.99455
"203149",Sapotaceae,Pouteria,"cf,speciosa",1.3,285575.711487332,581518.88035
"203150",Clusiaceae,Symphonia,"sp,1",1.5,285579.295975,581520.16685
"203151",Annonaceae,Anaxagorea,dolichocarpa,2.3,285580.255225,581520.45235
"203152",Chrysobalanaceae,Leptobalanus,sprucei,9.7,285582.9890875,581521.266025
"203153",Lauraceae,Ocotea,nigra,2.3,285582.557425,581521.13755
"203154",Myristicaceae,Iryanthera,sagotiana,0.9,285582.62034825,581520.581
"203156",Salicaceae,Casearia,singularis,3.6,285583.516675,581521.42305
"203157",Rubiaceae,Posoqueria,latifolia,5.1,285583.6126,581521.4516
"203159",Lauraceae,Licaria,chrysophylla,1.8,285583.80445,581521.5087
"203160",Annonaceae,Oxandra,asbeckii,1.3,285584.40888,581521.584
"203161",Myristicaceae,Virola,michelii,2,285583.9880478,581520.2036
"203162",Annonaceae,Oxandra,asbeckii,3.1,285583.880571505,581520.21345
"203163",Clusiaceae,Tovomita,longifolia,1,285584.07345495,581519.2249
"203164",Annonaceae,Oxandra,asbeckii,3.5,285584.39526426,581518.85
"203165",Malvaceae,Theobroma,subincanum,3.3,285584.532138856,581518.221325
"203166",Annonaceae,Oxandra,asbeckii,2,285584.14442453,581518.2942
"203167",Annonaceae,Annona,cuspidata,1.8,285582.84894406,581518.4316
"203168",Lecythidaceae,Eschweilera,sagotiana,1.5,285582.449060922,581518.197525
"203169",Fabaceae,Inga,nouragensis,1.5,285581.0368993,581518.8964
"203170",Lecythidaceae,Lecythis,persistens,1.4,285580.417423622,581518.52375
"203171",Sapindaceae,Talisia,guianensis,3.4,285581.278299115,581517.3993
"203172",Annonaceae,Oxandra,asbeckii,3.4,285581.292666004,581516.483125
"203173",Lecythidaceae,Eschweilera,sagotiana,1.8,285580.70322906,581515.837
"203174",Annonaceae,Oxandra,asbeckii,2.4,285582.026979203,581515.25825
"203176",Annonaceae,Oxandra,asbeckii,2.2,285582.104357205,581514.6537
"203178",Annonaceae,Oxandra,asbeckii,2.3,285583.402231168,581516.87044
"203179",Celastraceae,Cheiloclinium,cognatum,0.9,285583.83914755,581516.5298
"203179",Celastraceae,Cheiloclinium,cognatum,1.6,285583.83914755,581516.5298
"203180",Lecythidaceae,Eschweilera,sagotiana,4.5,285583.817180223,581516.429125
"203181",Annonaceae,Oxandra,asbeckii,1.4,285583.90268685,581516.3186
"203190",Annonaceae,Oxandra,asbeckii,1.2,285581.32528126,581519.3274
"203191",Annonaceae,Oxandra,asbeckii,4.8,285580.90676955,581517.59205
"203192",Annonaceae,Oxandra,asbeckii,4.6,285582.194363995,581512.9651
"203193",Peraceae,Pogonophora,schomburgkiana,13.05070533,285578.58987455,581511.7458
"203194",Meliaceae,Carapa,surinamensis,34.37746771,285577.8671211,581513.80045
"203195",Lecythidaceae,Couratari,multiflora,19.25774811,285578.918269677,581515.16975
"203196",Vochysiaceae,Qualea,rosea,73.84789359,285576.84857727,581517.011775
"203197",Peraceae,Pogonophora,schomburgkiana,14.64225476,285584.315437298,581518.07315
"203199",Chrysobalanaceae,Licania,membranacea,31.51267873,285582.06270947,581514.0974
"203214",Burseraceae,Protium,sagotianum,1.8,285579.097515,581504.5018
"203218",Simaroubaceae,Homalolepis,cedron,2.1,285578.954298975,581507.40885
"203219",Annonaceae,Unonopsis,stipitata,2.4,285578.954298975,581507.40885
"203220",Annonaceae,Oxandra,asbeckii,1.5,285579.952750331,581507.737425
"203221",Annonaceae,Anaxagorea,dolichocarpa,1.3,285578.263841695,581507.9669
"203222",Burseraceae,Protium,subserratum,2.6,285578.40945512,581508.1776
"203223",Annonaceae,Oxandra,asbeckii,1.7,285578.40945512,581508.1776
"203259",Annonaceae,Oxandra,asbeckii,17.3478888,285578.233832738,581509.10855
"204020",Vochysiaceae,Ruizterania,albiflora,2.5,285585.350578625,581520.19075
"204022",Chrysobalanaceae,Licania,robusta,1.4,285584.88024395,581520.36455
"204023",Fabaceae,Swartzia,panacoco,2.7,285585.9725576,581521.9448
"204024",Rubiaceae,Faramea,paniculata,1.8,285584.9163648,581522.6764
"204025",Chrysobalanaceae,Leptobalanus,sprucei,1.5,285584.5037827,581522.6582
"204026",Sapotaceae,Pouteria,bilocularis,4.5,285584.158245825,581522.76455
"204029",Meliaceae,Trichilia,schomburgkii,1,285585.90449945,581522.8659
"204436",Clusiaceae,Tovomita,"Indet,",14.80140971,285623.8747705,581451.85335
"204439",Simaroubaceae,Homalolepis,cedron,7.9,285624.93963135,581451.4383
"204440",Malvaceae,Catostemma,fragrans,3,285625.31382675,581451.23595
"204441",Fabaceae,Bocoa,prouacensis,1,285625.984887,581451.4358
"204448",Annonaceae,Oxandra,asbeckii,11.30000096,285625.5993155,581453.4129
"204449",Vochysiaceae,Qualea,rosea,48.70141259,285625.62102095,581450.90905
"204452",Phyllanthaceae,Amanoa,guianensis,6,285620.48796755,581444.35965
"204453",Lecythidaceae,Lecythis,persistens,9.2,285621.4454736,581445.6908
"204455",Celastraceae,Cheiloclinium,cognatum,1.7,285620.8392078,581447.7068
"204457",Clusiaceae,Garcinia,madruno,1.7,285620.935071975,581447.73535
"204458",Sapindaceae,Talisia,megaphylla,3.5,285622.89048335,581448.5269
"204459",Lecythidaceae,Gustavia,hexapetala,6.7,285626.4755971,581449.8038
"204471",Burseraceae,Dacryodes,nitens,10.66338119,285626.4385264,581448.5376
"204584",Fabaceae,Swartzia,polyphylla,4.9,285627.70224275,581450.5875
"204595",Fabaceae,Inga,acreana,1.5,285626.703355625,581452.17275
"204596",Lecythidaceae,Eschweilera,coriacea,8.6,285628.5351232,581451.9861
"204597",Meliaceae,Guarea,pubescens,1.4,285629.101040125,581451.84085
"204600",Chrysobalanaceae,Hirtella,bicornis,3.4,285630.669987075,581455.65515
"204602",Lecythidaceae,Eschweilera,coriacea,6.2,285628.8196369,581455.2087
"204603",Meliaceae,Trichilia,schomburgkii,1.3,285627.22905875,581453.89825
"204604",Myristicaceae,Virola,michelii,1.2,285626.443574,581453.03675
"204605",Celastraceae,Cheiloclinium,cognatum,2.5,285627.67747445,581456.2283
"204607",Chrysobalanaceae,Couepia,caryophylloides,7.5,285627.88777325,581456.9185
"204608",Lecythidaceae,Eschweilera,sagotiana,2.3,285629.1144963,581457.7022
"204609",Sapindaceae,Talisia,guianensis,2.1,285629.4309665,581457.69185
"204609",Sapindaceae,Talisia,guianensis,2.7,285629.4309665,581457.69185
"204610",Myrtaceae,Eugenia,exaltata,1.7,285629.420676225,581458.42095
"204614",Sapotaceae,Pouteria,bangii,1.8,285631.758726225,581460.37235
