X,Y,Z,Period 1,Xutm,Yutm,Zalt
40,10,14.439998626709,0.00878874178695583,285562.221619598,581525.69897737,14.439998626709
40,12,14.0599975585938,0.00635622191332766,285561.643570672,581527.613620793,14.0599975585938
40,14,13.7174987792969,0.00659034709047228,285561.065521746,581529.528264217,13.7174987792969
40,16,13.4075012207031,0.00670949419905896,285560.48747282,581531.44290764,13.4075012207031
40,18,13.2550010681152,0.0083437108621425,285559.909423894,581533.357551064,13.2550010681152
40,20,12.9150009155273,0.00723778711732056,285559.331374968,581535.272194487,12.9150009155273
40,22,12.7125015258789,0.0130596356122938,285558.753326042,581537.186837911,12.7125015258789
40,24,12.3424987792969,0.00817824292585742,285558.175277116,581539.101481334,12.3424987792969
40,26,11.9324989318848,0.0121489996232209,285557.59722819,581541.016124758,11.9324989318848
40,28,11.7249984741211,0.00925765915242995,285557.019179264,581542.930768181,11.7249984741211
40,30,11.4500007629395,0.0153758230283763,285556.441130338,581544.845411605,11.4500007629395
40,32,11.1049995422363,0.0182931544067021,285555.863081412,581546.760055028,11.1049995422363
40,34,10.7799987792969,0.00956448423127827,285555.285032486,581548.674698452,10.7799987792969
40,36,10.5550003051758,0.0121069067518743,285554.70698356,581550.589341875,10.5550003051758
40,38,10.4249992370605,0.0141654467744418,285554.128934634,581552.503985298,10.4249992370605
40,40,10.0875015258789,0.0111602192242022,285553.550885707,581554.418628722,10.0875015258789
40,42,10.0275001525879,0.00868256910345111,285552.972836781,581556.333272145,10.0275001525879
40,44,9.75,0.0245430435932661,285552.394787855,581558.247915569,9.75
40,46,9.61249923706055,0.00373383417526652,285551.816738929,581560.162558992,9.61249923706055
40,48,9.38500213623047,0.00532615941071776,285551.238690003,581562.077202416,9.38500213623047
40,50,9.25,0.00528854572037134,285550.660641077,581563.991845839,9.25
40,52,9.18500137329102,0.00513389455313173,285550.082592151,581565.906489263,9.18500137329102
40,54,9.05249786376953,0.00434958651034095,285549.504543225,581567.821132686,9.05249786376953
40,56,8.94499969482422,0.00305758722579982,285548.926494299,581569.73577611,8.94499969482422
